46,<0.1,9,192,263,adult_by_self,GAC_OUT
47,<0.1,10,192,263,adult_by_self,GAC_OUT
48,<0.1,11,192,263,adult_by_self,GAC_OUT
48,<0.1,12,192,263,adult_by_self,GAC_OUT
49,<0.1,13,192,263,adult_by_self,GAC_OUT
49,<0.1,14,192,263,adult_by_self,GAC_OUT
50,<0.1,15,192,263,adult_by_self,GAC_OUT
51,0.1,16,192,263,adult_by_self,GAC_OUT
51,0.1,17,192,263,adult_by_self,GAC_OUT
52,0.1,18,192,263,adult_by_self,GAC_OUT
53,0.1,19,192,263,adult_by_self,GAC_OUT
53,0.1,20,192,263,adult_by_self,GAC_OUT
54,0.1,21,192,263,adult_by_self,GAC_OUT
55,0.1,22,192,263,adult_by_self,GAC_OUT
55,0.1,23,192,263,adult_by_self,GAC_OUT
56,0.2,24,192,263,adult_by_self,GAC_OUT
56,0.2,25,192,263,adult_by_self,GAC_OUT
57,0.2,26,192,263,adult_by_self,GAC_OUT
58,0.3,27,192,263,adult_by_self,GAC_OUT
58,0.3,28,192,263,adult_by_self,GAC_OUT
59,0.3,29,192,263,adult_by_self,GAC_OUT
60,0.4,30,192,263,adult_by_self,GAC_OUT
60,0.4,31,192,263,adult_by_self,GAC_OUT
61,0.5,32,192,263,adult_by_self,GAC_OUT
62,1,33,192,263,adult_by_self,GAC_OUT
62,1,34,192,263,adult_by_self,GAC_OUT
63,1,35,192,263,adult_by_self,GAC_OUT
63,1,36,192,263,adult_by_self,GAC_OUT
64,1,37,192,263,adult_by_self,GAC_OUT
65,1,38,192,263,adult_by_self,GAC_OUT
65,1,39,192,263,adult_by_self,GAC_OUT
66,1,40,192,263,adult_by_self,GAC_OUT
67,1,41,192,263,adult_by_self,GAC_OUT
67,1,42,192,263,adult_by_self,GAC_OUT
68,2,43,192,263,adult_by_self,GAC_OUT
69,2,44,192,263,adult_by_self,GAC_OUT
69,2,45,192,263,adult_by_self,GAC_OUT
70,2,46,192,263,adult_by_self,GAC_OUT
71,3,47,192,263,adult_by_self,GAC_OUT
71,3,48,192,263,adult_by_self,GAC_OUT
72,3,49,192,263,adult_by_self,GAC_OUT
72,3,50,192,263,adult_by_self,GAC_OUT
73,4,51,192,263,adult_by_self,GAC_OUT
74,4,52,192,263,adult_by_self,GAC_OUT
74,4,53,192,263,adult_by_self,GAC_OUT
75,5,54,192,263,adult_by_self,GAC_OUT
76,5,55,192,263,adult_by_self,GAC_OUT
76,5,56,192,263,adult_by_self,GAC_OUT
77,6,57,192,263,adult_by_self,GAC_OUT
78,7,58,192,263,adult_by_self,GAC_OUT
78,7,59,192,263,adult_by_self,GAC_OUT
79,8,60,192,263,adult_by_self,GAC_OUT
79,8,61,192,263,adult_by_self,GAC_OUT
80,9,62,192,263,adult_by_self,GAC_OUT
81,10,63,192,263,adult_by_self,GAC_OUT
81,10,64,192,263,adult_by_self,GAC_OUT
82,12,65,192,263,adult_by_self,GAC_OUT
83,13,66,192,263,adult_by_self,GAC_OUT
83,13,67,192,263,adult_by_self,GAC_OUT
84,14,68,192,263,adult_by_self,GAC_OUT
85,16,69,192,263,adult_by_self,GAC_OUT
85,16,70,192,263,adult_by_self,GAC_OUT
86,18,71,192,263,adult_by_self,GAC_OUT
86,18,72,192,263,adult_by_self,GAC_OUT
87,19,73,192,263,adult_by_self,GAC_OUT
88,21,74,192,263,adult_by_self,GAC_OUT
88,21,75,192,263,adult_by_self,GAC_OUT
89,23,76,192,263,adult_by_self,GAC_OUT
90,25,77,192,263,adult_by_self,GAC_OUT
90,25,78,192,263,adult_by_self,GAC_OUT
91,27,79,192,263,adult_by_self,GAC_OUT
92,30,80,192,263,adult_by_self,GAC_OUT
92,30,81,192,263,adult_by_self,GAC_OUT
93,32,82,192,263,adult_by_self,GAC_OUT
93,32,83,192,263,adult_by_self,GAC_OUT
94,34,84,192,263,adult_by_self,GAC_OUT
95,37,85,192,263,adult_by_self,GAC_OUT
95,37,86,192,263,adult_by_self,GAC_OUT
96,39,87,192,263,adult_by_self,GAC_OUT
97,42,88,192,263,adult_by_self,GAC_OUT
97,42,89,192,263,adult_by_self,GAC_OUT
98,45,90,192,263,adult_by_self,GAC_OUT
99,47,91,192,263,adult_by_self,GAC_OUT
99,47,92,192,263,adult_by_self,GAC_OUT
100,50,93,192,263,adult_by_self,GAC_OUT
101,53,94,192,263,adult_by_self,GAC_OUT
102,55,95,192,263,adult_by_self,GAC_OUT
103,58,96,192,263,adult_by_self,GAC_OUT
104,61,97,192,263,adult_by_self,GAC_OUT
105,63,98,192,263,adult_by_self,GAC_OUT
106,66,99,192,263,adult_by_self,GAC_OUT
107,68,100,192,263,adult_by_self,GAC_OUT
107,68,101,192,263,adult_by_self,GAC_OUT
108,70,102,192,263,adult_by_self,GAC_OUT
109,73,103,192,263,adult_by_self,GAC_OUT
110,75,104,192,263,adult_by_self,GAC_OUT
111,77,105,192,263,adult_by_self,GAC_OUT
112,79,106,192,263,adult_by_self,GAC_OUT
113,81,107,192,263,adult_by_self,GAC_OUT
114,82,108,192,263,adult_by_self,GAC_OUT
115,84,109,192,263,adult_by_self,GAC_OUT
116,86,110,192,263,adult_by_self,GAC_OUT
117,87,111,192,263,adult_by_self,GAC_OUT
118,88,112,192,263,adult_by_self,GAC_OUT
119,90,113,192,263,adult_by_self,GAC_OUT
120,>90,114,192,263,adult_by_self,GAC_OUT
120,>90,115,192,263,adult_by_self,GAC_OUT
120,>90,116,192,263,adult_by_self,GAC_OUT
120,>90,117,192,263,adult_by_self,GAC_OUT
120,>90,118,192,263,adult_by_self,GAC_OUT
120,>90,119,192,263,adult_by_self,GAC_OUT
51,0.1,9,264,359,adult_by_self,GAC_OUT
51,0.1,10,264,359,adult_by_self,GAC_OUT
52,0.1,11,264,359,adult_by_self,GAC_OUT
53,0.1,12,264,359,adult_by_self,GAC_OUT
53,0.1,13,264,359,adult_by_self,GAC_OUT
54,0.1,14,264,359,adult_by_self,GAC_OUT
54,0.1,15,264,359,adult_by_self,GAC_OUT
55,0.1,16,264,359,adult_by_self,GAC_OUT
55,0.1,17,264,359,adult_by_self,GAC_OUT
56,0.2,18,264,359,adult_by_self,GAC_OUT
57,0.2,19,264,359,adult_by_self,GAC_OUT
57,0.2,20,264,359,adult_by_self,GAC_OUT
58,0.3,21,264,359,adult_by_self,GAC_OUT
58,0.3,22,264,359,adult_by_self,GAC_OUT
59,0.3,23,264,359,adult_by_self,GAC_OUT
59,0.3,24,264,359,adult_by_self,GAC_OUT
60,0.4,25,264,359,adult_by_self,GAC_OUT
61,0.5,26,264,359,adult_by_self,GAC_OUT
61,0.5,27,264,359,adult_by_self,GAC_OUT
62,1,28,264,359,adult_by_self,GAC_OUT
62,1,29,264,359,adult_by_self,GAC_OUT
63,1,30,264,359,adult_by_self,GAC_OUT
63,1,31,264,359,adult_by_self,GAC_OUT
64,1,32,264,359,adult_by_self,GAC_OUT
64,1,33,264,359,adult_by_self,GAC_OUT
65,1,34,264,359,adult_by_self,GAC_OUT
66,1,35,264,359,adult_by_self,GAC_OUT
66,1,36,264,359,adult_by_self,GAC_OUT
67,1,37,264,359,adult_by_self,GAC_OUT
67,1,38,264,359,adult_by_self,GAC_OUT
68,2,39,264,359,adult_by_self,GAC_OUT
68,2,40,264,359,adult_by_self,GAC_OUT
69,2,41,264,359,adult_by_self,GAC_OUT
70,2,42,264,359,adult_by_self,GAC_OUT
70,2,43,264,359,adult_by_self,GAC_OUT
71,3,44,264,359,adult_by_self,GAC_OUT
71,3,45,264,359,adult_by_self,GAC_OUT
72,3,46,264,359,adult_by_self,GAC_OUT
72,3,47,264,359,adult_by_self,GAC_OUT
73,4,48,264,359,adult_by_self,GAC_OUT
73,4,49,264,359,adult_by_self,GAC_OUT
74,4,50,264,359,adult_by_self,GAC_OUT
75,5,51,264,359,adult_by_self,GAC_OUT
75,5,52,264,359,adult_by_self,GAC_OUT
76,5,53,264,359,adult_by_self,GAC_OUT
76,5,54,264,359,adult_by_self,GAC_OUT
77,6,55,264,359,adult_by_self,GAC_OUT
77,6,56,264,359,adult_by_self,GAC_OUT
78,7,57,264,359,adult_by_self,GAC_OUT
79,8,58,264,359,adult_by_self,GAC_OUT
79,8,59,264,359,adult_by_self,GAC_OUT
80,9,60,264,359,adult_by_self,GAC_OUT
80,9,61,264,359,adult_by_self,GAC_OUT
81,10,62,264,359,adult_by_self,GAC_OUT
81,10,63,264,359,adult_by_self,GAC_OUT
82,12,64,264,359,adult_by_self,GAC_OUT
82,12,65,264,359,adult_by_self,GAC_OUT
83,13,66,264,359,adult_by_self,GAC_OUT
84,14,67,264,359,adult_by_self,GAC_OUT
84,14,68,264,359,adult_by_self,GAC_OUT
85,16,69,264,359,adult_by_self,GAC_OUT
85,16,70,264,359,adult_by_self,GAC_OUT
86,18,71,264,359,adult_by_self,GAC_OUT
86,18,72,264,359,adult_by_self,GAC_OUT
87,19,73,264,359,adult_by_self,GAC_OUT
88,21,74,264,359,adult_by_self,GAC_OUT
88,21,75,264,359,adult_by_self,GAC_OUT
89,23,76,264,359,adult_by_self,GAC_OUT
89,23,77,264,359,adult_by_self,GAC_OUT
90,25,78,264,359,adult_by_self,GAC_OUT
90,25,79,264,359,adult_by_self,GAC_OUT
91,27,80,264,359,adult_by_self,GAC_OUT
91,27,81,264,359,adult_by_self,GAC_OUT
92,30,82,264,359,adult_by_self,GAC_OUT
93,32,83,264,359,adult_by_self,GAC_OUT
93,32,84,264,359,adult_by_self,GAC_OUT
94,34,85,264,359,adult_by_self,GAC_OUT
94,34,86,264,359,adult_by_self,GAC_OUT
95,37,87,264,359,adult_by_self,GAC_OUT
95,37,88,264,359,adult_by_self,GAC_OUT
96,39,89,264,359,adult_by_self,GAC_OUT
97,42,90,264,359,adult_by_self,GAC_OUT
97,42,91,264,359,adult_by_self,GAC_OUT
98,45,92,264,359,adult_by_self,GAC_OUT
98,45,93,264,359,adult_by_self,GAC_OUT
99,47,94,264,359,adult_by_self,GAC_OUT
99,47,95,264,359,adult_by_self,GAC_OUT
100,50,96,264,359,adult_by_self,GAC_OUT
101,53,97,264,359,adult_by_self,GAC_OUT
102,55,98,264,359,adult_by_self,GAC_OUT
103,58,99,264,359,adult_by_self,GAC_OUT
104,61,100,264,359,adult_by_self,GAC_OUT
105,63,101,264,359,adult_by_self,GAC_OUT
106,66,102,264,359,adult_by_self,GAC_OUT
107,68,103,264,359,adult_by_self,GAC_OUT
108,70,104,264,359,adult_by_self,GAC_OUT
108,70,105,264,359,adult_by_self,GAC_OUT
109,73,106,264,359,adult_by_self,GAC_OUT
110,75,107,264,359,adult_by_self,GAC_OUT
111,77,108,264,359,adult_by_self,GAC_OUT
112,79,109,264,359,adult_by_self,GAC_OUT
113,81,110,264,359,adult_by_self,GAC_OUT
114,82,111,264,359,adult_by_self,GAC_OUT
115,84,112,264,359,adult_by_self,GAC_OUT
116,86,113,264,359,adult_by_self,GAC_OUT
117,87,114,264,359,adult_by_self,GAC_OUT
118,88,115,264,359,adult_by_self,GAC_OUT
119,90,116,264,359,adult_by_self,GAC_OUT
120,>90,117,264,359,adult_by_self,GAC_OUT
120,>90,118,264,359,adult_by_self,GAC_OUT
53,0.1,9,360,479,adult_by_self,GAC_OUT
54,0.1,10,360,479,adult_by_self,GAC_OUT
55,0.1,11,360,479,adult_by_self,GAC_OUT
55,0.1,12,360,479,adult_by_self,GAC_OUT
56,0.2,13,360,479,adult_by_self,GAC_OUT
56,0.2,14,360,479,adult_by_self,GAC_OUT
57,0.2,15,360,479,adult_by_self,GAC_OUT
57,0.2,16,360,479,adult_by_self,GAC_OUT
58,0.3,17,360,479,adult_by_self,GAC_OUT
58,0.3,18,360,479,adult_by_self,GAC_OUT
59,0.3,19,360,479,adult_by_self,GAC_OUT
59,0.3,20,360,479,adult_by_self,GAC_OUT
60,0.4,21,360,479,adult_by_self,GAC_OUT
60,0.4,22,360,479,adult_by_self,GAC_OUT
61,0.5,23,360,479,adult_by_self,GAC_OUT
61,0.5,24,360,479,adult_by_self,GAC_OUT
62,1,25,360,479,adult_by_self,GAC_OUT
62,1,26,360,479,adult_by_self,GAC_OUT
63,1,27,360,479,adult_by_self,GAC_OUT
63,1,28,360,479,adult_by_self,GAC_OUT
64,1,29,360,479,adult_by_self,GAC_OUT
64,1,30,360,479,adult_by_self,GAC_OUT
65,1,31,360,479,adult_by_self,GAC_OUT
65,1,32,360,479,adult_by_self,GAC_OUT
66,1,33,360,479,adult_by_self,GAC_OUT
66,1,34,360,479,adult_by_self,GAC_OUT
67,1,35,360,479,adult_by_self,GAC_OUT
68,2,36,360,479,adult_by_self,GAC_OUT
68,2,37,360,479,adult_by_self,GAC_OUT
69,2,38,360,479,adult_by_self,GAC_OUT
69,2,39,360,479,adult_by_self,GAC_OUT
70,2,40,360,479,adult_by_self,GAC_OUT
70,2,41,360,479,adult_by_self,GAC_OUT
71,3,42,360,479,adult_by_self,GAC_OUT
71,3,43,360,479,adult_by_self,GAC_OUT
72,3,44,360,479,adult_by_self,GAC_OUT
72,3,45,360,479,adult_by_self,GAC_OUT
73,4,46,360,479,adult_by_self,GAC_OUT
73,4,47,360,479,adult_by_self,GAC_OUT
74,4,48,360,479,adult_by_self,GAC_OUT
74,4,49,360,479,adult_by_self,GAC_OUT
75,5,50,360,479,adult_by_self,GAC_OUT
75,5,51,360,479,adult_by_self,GAC_OUT
76,5,52,360,479,adult_by_self,GAC_OUT
76,5,53,360,479,adult_by_self,GAC_OUT
77,6,54,360,479,adult_by_self,GAC_OUT
77,6,55,360,479,adult_by_self,GAC_OUT
78,7,56,360,479,adult_by_self,GAC_OUT
78,7,57,360,479,adult_by_self,GAC_OUT
79,8,58,360,479,adult_by_self,GAC_OUT
79,8,59,360,479,adult_by_self,GAC_OUT
80,9,60,360,479,adult_by_self,GAC_OUT
81,10,61,360,479,adult_by_self,GAC_OUT
81,10,62,360,479,adult_by_self,GAC_OUT
82,12,63,360,479,adult_by_self,GAC_OUT
82,12,64,360,479,adult_by_self,GAC_OUT
83,13,65,360,479,adult_by_self,GAC_OUT
83,13,66,360,479,adult_by_self,GAC_OUT
84,14,67,360,479,adult_by_self,GAC_OUT
84,14,68,360,479,adult_by_self,GAC_OUT
85,16,69,360,479,adult_by_self,GAC_OUT
85,16,70,360,479,adult_by_self,GAC_OUT
86,18,71,360,479,adult_by_self,GAC_OUT
86,18,72,360,479,adult_by_self,GAC_OUT
87,19,73,360,479,adult_by_self,GAC_OUT
87,19,74,360,479,adult_by_self,GAC_OUT
88,21,75,360,479,adult_by_self,GAC_OUT
88,21,76,360,479,adult_by_self,GAC_OUT
89,23,77,360,479,adult_by_self,GAC_OUT
89,23,78,360,479,adult_by_self,GAC_OUT
90,25,79,360,479,adult_by_self,GAC_OUT
90,25,80,360,479,adult_by_self,GAC_OUT
91,27,81,360,479,adult_by_self,GAC_OUT
91,27,82,360,479,adult_by_self,GAC_OUT
92,30,83,360,479,adult_by_self,GAC_OUT
92,30,84,360,479,adult_by_self,GAC_OUT
93,32,85,360,479,adult_by_self,GAC_OUT
94,34,86,360,479,adult_by_self,GAC_OUT
94,34,87,360,479,adult_by_self,GAC_OUT
95,37,88,360,479,adult_by_self,GAC_OUT
95,37,89,360,479,adult_by_self,GAC_OUT
96,39,90,360,479,adult_by_self,GAC_OUT
96,39,91,360,479,adult_by_self,GAC_OUT
97,42,92,360,479,adult_by_self,GAC_OUT
97,42,93,360,479,adult_by_self,GAC_OUT
98,45,94,360,479,adult_by_self,GAC_OUT
98,45,95,360,479,adult_by_self,GAC_OUT
99,47,96,360,479,adult_by_self,GAC_OUT
99,47,97,360,479,adult_by_self,GAC_OUT
100,50,98,360,479,adult_by_self,GAC_OUT
101,53,99,360,479,adult_by_self,GAC_OUT
101,53,100,360,479,adult_by_self,GAC_OUT
102,55,101,360,479,adult_by_self,GAC_OUT
103,58,102,360,479,adult_by_self,GAC_OUT
104,61,103,360,479,adult_by_self,GAC_OUT
105,63,104,360,479,adult_by_self,GAC_OUT
106,66,105,360,479,adult_by_self,GAC_OUT
107,68,106,360,479,adult_by_self,GAC_OUT
108,70,107,360,479,adult_by_self,GAC_OUT
109,73,108,360,479,adult_by_self,GAC_OUT
110,75,109,360,479,adult_by_self,GAC_OUT
111,77,110,360,479,adult_by_self,GAC_OUT
112,79,111,360,479,adult_by_self,GAC_OUT
113,81,112,360,479,adult_by_self,GAC_OUT
114,82,113,360,479,adult_by_self,GAC_OUT
115,84,114,360,479,adult_by_self,GAC_OUT
116,86,115,360,479,adult_by_self,GAC_OUT
117,87,116,360,479,adult_by_self,GAC_OUT
118,88,117,360,479,adult_by_self,GAC_OUT
119,90,118,360,479,adult_by_self,GAC_OUT
119,90,119,360,479,adult_by_self,GAC_OUT
55,0.1,9,480,599,adult_by_self,GAC_OUT
55,0.1,10,480,599,adult_by_self,GAC_OUT
56,0.2,11,480,599,adult_by_self,GAC_OUT
56,0.2,12,480,599,adult_by_self,GAC_OUT
57,0.2,13,480,599,adult_by_self,GAC_OUT
57,0.2,14,480,599,adult_by_self,GAC_OUT
58,0.3,15,480,599,adult_by_self,GAC_OUT
58,0.3,16,480,599,adult_by_self,GAC_OUT
59,0.3,17,480,599,adult_by_self,GAC_OUT
59,0.3,18,480,599,adult_by_self,GAC_OUT
60,0.4,19,480,599,adult_by_self,GAC_OUT
60,0.4,20,480,599,adult_by_self,GAC_OUT
61,0.5,21,480,599,adult_by_self,GAC_OUT
61,0.5,22,480,599,adult_by_self,GAC_OUT
62,1,23,480,599,adult_by_self,GAC_OUT
62,1,24,480,599,adult_by_self,GAC_OUT
63,1,25,480,599,adult_by_self,GAC_OUT
63,1,26,480,599,adult_by_self,GAC_OUT
64,1,27,480,599,adult_by_self,GAC_OUT
64,1,28,480,599,adult_by_self,GAC_OUT
65,1,29,480,599,adult_by_self,GAC_OUT
65,1,30,480,599,adult_by_self,GAC_OUT
66,1,31,480,599,adult_by_self,GAC_OUT
66,1,32,480,599,adult_by_self,GAC_OUT
67,1,33,480,599,adult_by_self,GAC_OUT
67,1,34,480,599,adult_by_self,GAC_OUT
68,2,35,480,599,adult_by_self,GAC_OUT
68,2,36,480,599,adult_by_self,GAC_OUT
69,2,37,480,599,adult_by_self,GAC_OUT
69,2,38,480,599,adult_by_self,GAC_OUT
70,2,39,480,599,adult_by_self,GAC_OUT
70,2,40,480,599,adult_by_self,GAC_OUT
71,3,41,480,599,adult_by_self,GAC_OUT
71,3,42,480,599,adult_by_self,GAC_OUT
72,3,43,480,599,adult_by_self,GAC_OUT
72,3,44,480,599,adult_by_self,GAC_OUT
73,4,45,480,599,adult_by_self,GAC_OUT
73,4,46,480,599,adult_by_self,GAC_OUT
74,4,47,480,599,adult_by_self,GAC_OUT
74,4,48,480,599,adult_by_self,GAC_OUT
75,5,49,480,599,adult_by_self,GAC_OUT
75,5,50,480,599,adult_by_self,GAC_OUT
76,5,51,480,599,adult_by_self,GAC_OUT
76,5,52,480,599,adult_by_self,GAC_OUT
77,6,53,480,599,adult_by_self,GAC_OUT
77,6,54,480,599,adult_by_self,GAC_OUT
78,7,55,480,599,adult_by_self,GAC_OUT
78,7,56,480,599,adult_by_self,GAC_OUT
79,8,57,480,599,adult_by_self,GAC_OUT
79,8,58,480,599,adult_by_self,GAC_OUT
79,8,59,480,599,adult_by_self,GAC_OUT
80,9,60,480,599,adult_by_self,GAC_OUT
80,9,61,480,599,adult_by_self,GAC_OUT
81,10,62,480,599,adult_by_self,GAC_OUT
81,10,63,480,599,adult_by_self,GAC_OUT
82,12,64,480,599,adult_by_self,GAC_OUT
82,12,65,480,599,adult_by_self,GAC_OUT
83,13,66,480,599,adult_by_self,GAC_OUT
83,13,67,480,599,adult_by_self,GAC_OUT
84,14,68,480,599,adult_by_self,GAC_OUT
84,14,69,480,599,adult_by_self,GAC_OUT
85,16,70,480,599,adult_by_self,GAC_OUT
85,16,71,480,599,adult_by_self,GAC_OUT
86,18,72,480,599,adult_by_self,GAC_OUT
86,18,73,480,599,adult_by_self,GAC_OUT
87,19,74,480,599,adult_by_self,GAC_OUT
87,19,75,480,599,adult_by_self,GAC_OUT
88,21,76,480,599,adult_by_self,GAC_OUT
88,21,77,480,599,adult_by_self,GAC_OUT
89,23,78,480,599,adult_by_self,GAC_OUT
89,23,79,480,599,adult_by_self,GAC_OUT
90,25,80,480,599,adult_by_self,GAC_OUT
90,25,81,480,599,adult_by_self,GAC_OUT
91,27,82,480,599,adult_by_self,GAC_OUT
91,27,83,480,599,adult_by_self,GAC_OUT
92,30,84,480,599,adult_by_self,GAC_OUT
92,30,85,480,599,adult_by_self,GAC_OUT
93,32,86,480,599,adult_by_self,GAC_OUT
93,32,87,480,599,adult_by_self,GAC_OUT
94,34,88,480,599,adult_by_self,GAC_OUT
94,34,89,480,599,adult_by_self,GAC_OUT
95,37,90,480,599,adult_by_self,GAC_OUT
95,37,91,480,599,adult_by_self,GAC_OUT
96,39,92,480,599,adult_by_self,GAC_OUT
96,39,93,480,599,adult_by_self,GAC_OUT
97,42,94,480,599,adult_by_self,GAC_OUT
97,42,95,480,599,adult_by_self,GAC_OUT
98,45,96,480,599,adult_by_self,GAC_OUT
98,45,97,480,599,adult_by_self,GAC_OUT
99,47,98,480,599,adult_by_self,GAC_OUT
99,47,99,480,599,adult_by_self,GAC_OUT
100,50,100,480,599,adult_by_self,GAC_OUT
101,53,101,480,599,adult_by_self,GAC_OUT
102,55,102,480,599,adult_by_self,GAC_OUT
103,58,103,480,599,adult_by_self,GAC_OUT
104,61,104,480,599,adult_by_self,GAC_OUT
105,63,105,480,599,adult_by_self,GAC_OUT
105,63,106,480,599,adult_by_self,GAC_OUT
106,66,107,480,599,adult_by_self,GAC_OUT
107,68,108,480,599,adult_by_self,GAC_OUT
108,70,109,480,599,adult_by_self,GAC_OUT
109,73,110,480,599,adult_by_self,GAC_OUT
110,75,111,480,599,adult_by_self,GAC_OUT
111,77,112,480,599,adult_by_self,GAC_OUT
112,79,113,480,599,adult_by_self,GAC_OUT
113,81,114,480,599,adult_by_self,GAC_OUT
114,82,115,480,599,adult_by_self,GAC_OUT
115,84,116,480,599,adult_by_self,GAC_OUT
116,86,117,480,599,adult_by_self,GAC_OUT
117,87,118,480,599,adult_by_self,GAC_OUT
118,88,119,480,599,adult_by_self,GAC_OUT
119,90,120,480,599,adult_by_self,GAC_OUT
55,0.1,9,600,779,adult_by_self,GAC_OUT
55,0.1,10,600,779,adult_by_self,GAC_OUT
56,0.2,11,600,779,adult_by_self,GAC_OUT
56,0.2,12,600,779,adult_by_self,GAC_OUT
57,0.2,13,600,779,adult_by_self,GAC_OUT
57,0.2,14,600,779,adult_by_self,GAC_OUT
58,0.3,15,600,779,adult_by_self,GAC_OUT
58,0.3,16,600,779,adult_by_self,GAC_OUT
59,0.3,17,600,779,adult_by_self,GAC_OUT
59,0.3,18,600,779,adult_by_self,GAC_OUT
60,0.4,19,600,779,adult_by_self,GAC_OUT
