std_score,per_rank,value,min_age,max_age,for,type
110,75,24,0,3,parent,PR
112,79,25,0,3,parent,PR
114,82,26,0,3,parent,PR
116,86,27,0,3,parent,PR
118,88,28,0,3,parent,PR
120,'>90',29,0,3,parent,PR
VM278:1 120,'>90',30,0,3,parent,PR
VM278:1 120,'>90',31,0,3,parent,PR
VM278:1 120,'>90',32,0,3,parent,PR
VM278:1 120,'>90',33,0,3,parent,PR
VM278:1 120,'>90',34,0,3,parent,PR
VM278:1 120,'>90',35,0,3,parent,PR
VM278:1 120,'>90',36,0,3,parent,PR
VM278:1 120,'>90',37,0,3,parent,PR
VM278:1 120,'>90',38,0,3,parent,PR
65,1,10,4,7,parent,PR
69,2,11,4,7,parent,PR
72,3,12,4,7,parent,PR
76,5,13,4,7,parent,PR
80,9,14,4,7,parent,PR
83,13,15,4,7,parent,PR
87,19,16,4,7,parent,PR
91,27,17,4,7,parent,PR
94,34,18,4,7,parent,PR
98,45,19,4,7,parent,PR
101,53,20,4,7,parent,PR
103,58,21,4,7,parent,PR
106,66,22,4,7,parent,PR
108,70,23,4,7,parent,PR
111,77,24,4,7,parent,PR
113,81,25,4,7,parent,PR
115,84,26,4,7,parent,PR
118,88,27,4,7,parent,PR
VM278:1 120,'>90',28,4,7,parent,PR
VM278:1 120,'>90',29,4,7,parent,PR
VM278:1 120,'>90',30,4,7,parent,PR
VM278:1 120,'>90',31,4,7,parent,PR
VM278:1 120,'>90',32,4,7,parent,PR
VM278:1 120,'>90',33,4,7,parent,PR
VM278:1 120,'>90',34,4,7,parent,PR
VM278:1 120,'>90',35,4,7,parent,PR
VM278:1 120,'>90',36,4,7,parent,PR
VM278:1 120,'>90',37,4,7,parent,PR
VM278:1 120,'>90',38,4,7,parent,PR
42,<0.1,4,8,11,parent,PR
46,<0.1,5,8,11,parent,PR
49,<0.1,6,8,11,parent,PR
53,0.1,7,8,11,parent,PR
57,0.2,8,8,11,parent,PR
60,0.4,9,8,11,parent,PR
64,1,10,8,11,parent,PR
67,1,11,8,11,parent,PR
71,3,12,8,11,parent,PR
74,4,13,8,11,parent,PR
78,7,14,8,11,parent,PR
81,10,15,8,11,parent,PR
85,16,16,8,11,parent,PR
88,21,17,8,11,parent,PR
92,30,18,8,11,parent,PR
95,37,19,8,11,parent,PR
99,47,20,8,11,parent,PR
102,55,21,8,11,parent,PR
105,63,22,8,11,parent,PR
108,70,23,8,11,parent,PR
111,77,24,8,11,parent,PR
114,82,25,8,11,parent,PR
117,87,26,8,11,parent,PR
VM278:1 120,'>90',27,8,11,parent,PR
VM278:1 120,'>90',28,8,11,parent,PR
VM278:1 120,'>90',29,8,11,parent,PR
VM278:1 120,'>90',30,8,11,parent,PR
VM278:1 120,'>90',31,8,11,parent,PR
VM278:1 120,'>90',32,8,11,parent,PR
VM278:1 120,'>90',33,8,11,parent,PR
VM278:1 120,'>90',34,8,11,parent,PR
VM278:1 120,'>90',35,8,11,parent,PR
VM278:1 120,'>90',36,8,11,parent,PR
VM278:1 120,'>90',37,8,11,parent,PR
VM278:1 120,'>90',38,8,11,parent,PR
68,2,13,12,15,parent,PR
70,2,14,12,15,parent,PR
71,3,15,12,15,parent,PR
72,3,16,12,15,parent,PR
73,4,17,12,15,parent,PR
75,5,18,12,15,parent,PR
76,5,19,12,15,parent,PR
77,6,20,12,15,parent,PR
79,8,21,12,15,parent,PR
80,9,22,12,15,parent,PR
81,10,23,12,15,parent,PR
82,12,24,12,15,parent,PR
84,14,25,12,15,parent,PR
85,16,26,12,15,parent,PR
86,18,27,12,15,parent,PR
87,19,28,12,15,parent,PR
89,23,29,12,15,parent,PR
90,25,30,12,15,parent,PR
91,27,31,12,15,parent,PR
92,30,32,12,15,parent,PR
94,34,33,12,15,parent,PR
95,37,34,12,15,parent,PR
96,39,35,12,15,parent,PR
97,42,36,12,15,parent,PR
99,47,37,12,15,parent,PR
100,50,38,12,15,parent,PR
101,53,39,12,15,parent,PR
103,58,40,12,15,parent,PR
104,61,41,12,15,parent,PR
105,63,42,12,15,parent,PR
106,66,43,12,15,parent,PR
108,70,44,12,15,parent,PR
109,73,45,12,15,parent,PR
110,75,46,12,15,parent,PR
111,77,47,12,15,parent,PR
113,81,48,12,15,parent,PR
114,82,49,12,15,parent,PR
115,84,50,12,15,parent,PR
117,87,51,12,15,parent,PR
118,88,52,12,15,parent,PR
119,90,53,12,15,parent,PR
120,'>90',54,12,15,parent,PR
120,'>90',55,12,15,parent,PR
120,'>90',56,12,15,parent,PR
120,'>90',57,12,15,parent,PR
120,'>90',58,12,15,parent,PR
120,'>90',59,12,15,parent,PR
120,'>90',60,12,15,parent,PR
120,'>90',61,12,15,parent,PR
120,'>90',62,12,15,parent,PR
120,'>90',63,12,15,parent,PR
120,'>90',64,12,15,parent,PR
120,'>90',65,12,15,parent,PR
120,'>90',66,12,15,parent,PR
120,'>90',67,12,15,parent,PR
120,'>90',68,12,15,parent,PR
120,'>90',69,12,15,parent,PR
120,'>90',70,12,15,parent,PR
120,'>90',71,12,15,parent,PR
120,'>90',72,12,15,parent,PR
120,'>90',73,12,15,parent,PR
120,'>90',74,12,15,parent,PR
120,'>90',75,12,15,parent,PR
120,'>90',76,12,15,parent,PR
64,1,10,16,19,parent,PR
65,1,11,16,19,parent,PR
66,1,12,16,19,parent,PR
67,1,13,16,19,parent,PR
69,2,14,16,19,parent,PR
70,2,15,16,19,parent,PR
71,3,16,16,19,parent,PR
73,4,17,16,19,parent,PR
74,4,18,16,19,parent,PR
75,5,19,16,19,parent,PR
76,5,20,16,19,parent,PR
78,7,21,16,19,parent,PR
79,8,22,16,19,parent,PR
80,9,23,16,19,parent,PR
81,10,24,16,19,parent,PR
83,13,25,16,19,parent,PR
84,14,26,16,19,parent,PR
85,16,27,16,19,parent,PR
87,19,28,16,19,parent,PR
88,21,29,16,19,parent,PR
89,23,30,16,19,parent,PR
90,25,31,16,19,parent,PR
92,30,32,16,19,parent,PR
93,32,33,16,19,parent,PR
94,34,34,16,19,parent,PR
95,37,35,16,19,parent,PR
97,42,36,16,19,parent,PR
98,45,37,16,19,parent,PR
99,47,38,16,19,parent,PR
101,53,39,16,19,parent,PR
102,55,40,16,19,parent,PR
103,58,41,16,19,parent,PR
104,61,42,16,19,parent,PR
106,66,43,16,19,parent,PR
107,68,44,16,19,parent,PR
108,70,45,16,19,parent,PR
110,75,46,16,19,parent,PR
111,77,47,16,19,parent,PR
112,79,48,16,19,parent,PR
114,82,49,16,19,parent,PR
115,84,50,16,19,parent,PR
116,86,51,16,19,parent,PR
118,88,52,16,19,parent,PR
119,90,53,16,19,parent,PR
120,'>90',54,16,19,parent,PR
120,'>90',55,16,19,parent,PR
120,'>90',56,16,19,parent,PR
120,'>90',57,16,19,parent,PR
120,'>90',58,16,19,parent,PR
120,'>90',59,16,19,parent,PR
120,'>90',60,16,19,parent,PR
120,'>90',61,16,19,parent,PR
120,'>90',62,16,19,parent,PR
120,'>90',63,16,19,parent,PR
120,'>90',64,16,19,parent,PR
120,'>90',65,16,19,parent,PR
120,'>90',66,16,19,parent,PR
120,'>90',67,16,19,parent,PR
120,'>90',68,16,19,parent,PR
120,'>90',69,16,19,parent,PR
120,'>90',70,16,19,parent,PR
120,'>90',71,16,19,parent,PR
120,'>90',72,16,19,parent,PR
120,'>90',73,16,19,parent,PR
120,'>90',74,16,19,parent,PR
120,'>90',75,16,19,parent,PR
120,'>90',76,16,19,parent,PR
59,0.3,8,20,23,parent,PR
61,0.5,9,20,23,parent,PR
62,1,10,20,23,parent,PR
63,1,11,20,23,parent,PR
65,1,12,20,23,parent,PR
66,1,13,20,23,parent,PR
67,1,14,20,23,parent,PR
68,2,15,20,23,parent,PR
70,2,16,20,23,parent,PR
71,3,17,20,23,parent,PR
72,3,18,20,23,parent,PR
74,4,19,20,23,parent,PR
75,5,20,20,23,parent,PR
76,5,21,20,23,parent,PR
77,6,22,20,23,parent,PR
79,8,23,20,23,parent,PR
80,9,24,20,23,parent,PR
81,10,25,20,23,parent,PR
83,13,26,20,23,parent,PR
84,14,27,20,23,parent,PR
85,16,28,20,23,parent,PR
86,18,29,20,23,parent,PR
88,21,30,20,23,parent,PR
89,23,31,20,23,parent,PR
90,25,32,20,23,parent,PR
91,27,33,20,23,parent,PR
93,32,34,20,23,parent,PR
94,34,35,20,23,parent,PR
95,37,36,20,23,parent,PR
97,42,37,20,23,parent,PR
98,45,38,20,23,parent,PR
99,47,39,20,23,parent,PR
100,50,40,20,23,parent,PR
102,55,41,20,23,parent,PR
103,58,42,20,23,parent,PR
105,63,43,20,23,parent,PR
106,66,44,20,23,parent,PR
107,68,45,20,23,parent,PR
109,73,46,20,23,parent,PR
110,75,47,20,23,parent,PR
111,77,48,20,23,parent,PR
113,81,49,20,23,parent,PR
114,82,50,20,23,parent,PR
115,84,51,20,23,parent,PR
117,87,52,20,23,parent,PR
118,88,53,20,23,parent,PR
119,90,54,20,23,parent,PR
120,'>90',55,20,23,parent,PR
120,'>90',56,20,23,parent,PR
120,'>90',57,20,23,parent,PR
120,'>90',58,20,23,parent,PR
120,'>90',59,20,23,parent,PR
120,'>90',60,20,23,parent,PR
120,'>90',61,20,23,parent,PR
120,'>90',62,20,23,parent,PR
120,'>90',63,20,23,parent,PR
120,'>90',64,20,23,parent,PR
120,'>90',65,20,23,parent,PR
120,'>90',66,20,23,parent,PR
120,'>90',67,20,23,parent,PR
120,'>90',68,20,23,parent,PR
120,'>90',69,20,23,parent,PR
120,'>90',70,20,23,parent,PR
120,'>90',71,20,23,parent,PR
120,'>90',72,20,23,parent,PR
120,'>90',73,20,23,parent,PR
120,'>90',74,20,23,parent,PR
120,'>90',75,20,23,parent,PR
120,'>90',76,20,23,parent,PR
54,0.1,5,24,29,parent,PR
56,0.2,6,24,29,parent,PR
57,0.2,7,24,29,parent,PR
58,0.3,8,24,29,parent,PR
59,0.3,9,24,29,parent,PR
61,0.5,10,24,29,parent,PR
62,1,11,24,29,parent,PR
63,1,12,24,29,parent,PR
65,1,13,24,29,parent,PR
66,1,14,24,29,parent,PR
67,1,15,24,29,parent,PR
68,2,16,24,29,parent,PR
70,2,17,24,29,parent,PR
71,3,18,24,29,parent,PR
72,3,19,24,29,parent,PR
74,4,20,24,29,parent,PR
75,5,21,24,29,parent,PR
76,5,22,24,29,parent,PR
77,6,23,24,29,parent,PR
79,8,24,24,29,parent,PR
80,9,25,24,29,parent,PR
81,10,26,24,29,parent,PR
83,13,27,24,29,parent,PR
84,14,28,24,29,parent,PR
85,16,29,24,29,parent,PR
87,19,30,24,29,parent,PR
88,21,31,24,29,parent,PR
89,23,32,24,29,parent,PR
90,25,33,24,29,parent,PR
92,30,34,24,29,parent,PR
93,32,35,24,29,parent,PR
94,34,36,24,29,parent,PR
96,39,37,24,29,parent,PR
97,42,38,24,29,parent,PR
98,45,39,24,29,parent,PR
99,47,40,24,29,parent,PR
101,53,41,24,29,parent,PR
102,55,42,24,29,parent,PR
104,61,43,24,29,parent,PR
105,63,44,24,29,parent,PR
106,66,45,24,29,parent,PR
108,70,46,24,29,parent,PR
109,73,47,24,29,parent,PR
111,77,48,24,29,parent,PR
112,79,49,24,29,parent,PR
113,81,50,24,29,parent,PR
115,84,51,24,29,parent,PR
116,86,52,24,29,parent,PR
118,88,53,24,29,parent,PR
119,90,54,24,29,parent,PR
120,'>90',55,24,29,parent,PR
120,'>90',56,24,29,parent,PR
120,'>90',57,24,29,parent,PR
120,'>90',58,24,29,parent,PR
120,'>90',59,24,29,parent,PR
120,'>90',60,24,29,parent,PR
120,'>90',61,24,29,parent,PR
120,'>90',62,24,29,parent,PR
120,'>90',63,24,29,parent,PR
120,'>90',64,24,29,parent,PR
120,'>90',65,24,29,parent,PR
120,'>90',66,24,29,parent,PR
120,'>90',67,24,29,parent,PR
120,'>90',68,24,29,parent,PR
120,'>90',69,24,29,parent,PR
120,'>90',70,24,29,parent,PR
120,'>90',71,24,29,parent,PR
120,'>90',72,24,29,parent,PR
120,'>90',73,24,29,parent,PR
120,'>90',74,24,29,parent,PR
120,'>90',75,24,29,parent,PR
120,'>90',76,24,29,parent,PR
52,0.1,4,30,35,parent,PR
53,0.1,5,30,35,parent,PR
55,0.1,6,30,35,parent,PR
56,0.2,7,30,35,parent,PR
57,0.2,8,30,35,parent,PR
58,0.3,9,30,35,parent,PR
60,0.4,10,30,35,parent,PR
61,0.5,11,30,35,parent,PR
62,1,12,30,35,parent,PR
64,1,13,30,35,parent,PR
65,1,14,30,35,parent,PR
66,1,15,30,35,parent,PR
68,2,16,30,35,parent,PR
69,2,17,30,35,parent,PR
70,2,18,30,35,parent,PR
71,3,19,30,35,parent,PR
73,4,20,30,35,parent,PR
74,4,21,30,35,parent,PR
75,5,22,30,35,parent,PR
77,6,23,30,35,parent,PR
78,7,24,30,35,parent,PR
79,8,25,30,35,parent,PR
81,10,26,30,35,parent,PR
82,12,27,30,35,parent,PR
83,13,28,30,35,parent,PR
84,14,29,30,35,parent,PR
86,18,30,30,35,parent,PR
87,19,31,30,35,parent,PR
88,21,32,30,35,parent,PR
90,25,33,30,35,parent,PR
91,27,34,30,35,parent,PR
92,30,35,30,35,parent,PR
93,32,36,30,35,parent,PR
95,37,37,30,35,parent,PR
96,39,38,30,35,parent,PR
97,42,39,30,35,parent,PR
99,47,40,30,35,parent,PR
100,50,41,30,35,parent,PR
101,53,42,30,35,parent,PR
103,58,43,30,35,parent,PR
104,61,44,30,35,parent,PR
106,66,45,30,35,parent,PR
107,68,46,30,35,parent,PR
109,73,47,30,35,parent,PR
110,75,48,30,35,parent,PR
112,79,49,30,35,parent,PR
113,81,50,30,35,parent,PR
114,82,51,30,35,parent,PR
116,86,52,30,35,parent,PR
117,87,53,30,35,parent,PR
119,90,54,30,35,parent,PR
120,'>90',55,30,35,parent,PR
120,'>90',56,30,35,parent,PR
120,'>90',57,30,35,parent,PR
120,'>90',58,30,35,parent,PR
120,'>90',59,30,35,parent,PR
120,'>90',60,30,35,parent,PR
120,'>90',61,30,35,parent,PR
120,'>90',62,30,35,parent,PR
120,'>90',63,30,35,parent,PR
120,'>90',64,30,35,parent,PR
120,'>90',65,30,35,parent,PR
120,'>90',66,30,35,parent,PR
120,'>90',67,30,35,parent,PR
120,'>90',68,30,35,parent,PR
120,'>90',69,30,35,parent,PR
120,'>90',70,30,35,parent,PR
120,'>90',71,30,35,parent,PR
120,'>90',72,30,35,parent,PR
120,'>90',73,30,35,parent,PR
120,'>90',74,30,35,parent,PR
120,'>90',75,30,35,parent,PR
120,'>90',76,30,35,parent,PR
120,'>90',77,30,35,parent,PR
51,0.1,4,36,41,parent,PR
53,0.1,5,36,41,parent,PR
54,0.1,6,36,41,parent,PR
55,0.1,7,36,41,parent,PR
57,0.2,8,36,41,parent,PR
58,0.3,9,36,41,parent,PR
59,0.3,10,36,41,parent,PR
60,0.4,11,36,41,parent,PR
62,1,12,36,41,parent,PR
63,1,13,36,41,parent,PR
64,1,14,36,41,parent,PR
66,1,15,36,41,parent,PR
67,1,16,36,41,parent,PR
68,2,17,36,41,parent,PR
70,2,18,36,41,parent,PR
71,3,19,36,41,parent,PR
72,3,20,36,41,parent,PR
73,4,21,36,41,parent,PR
75,5,22,36,41,parent,PR
76,5,23,36,41,parent,PR
77,6,24,36,41,parent,PR
79,8,25,36,41,parent,PR
80,9,26,36,41,parent,PR
81,10,27,36,41,parent,PR
83,13,28,36,41,parent,PR
84,14,29,36,41,parent,PR
85,16,30,36,41,parent,PR
87,19,31,36,41,parent,PR
88,21,32,36,41,parent,PR
89,23,33,36,41,parent,PR
90,25,34,36,41,parent,PR
92,30,35,36,41,parent,PR
93,32,36,36,41,parent,PR
94,34,37,36,41,parent,PR
96,39,38,36,41,parent,PR
97,42,39,36,41,parent,PR
98,45,40,36,41,parent,PR
100,50,41,36,41,parent,PR
101,53,42,36,41,parent,PR
102,55,43,36,41,parent,PR
104,61,44,36,41,parent,PR
106,66,45,36,41,parent,PR
107,68,46,36,41,parent,PR
109,73,47,36,41,parent,PR
110,75,48,36,41,parent,PR
112,79,49,36,41,parent,PR
113,81,50,36,41,parent,PR
115,84,51,36,41,parent,PR
116,86,52,36,41,parent,PR
118,88,53,36,41,parent,PR
119,90,54,36,41,parent,PR
120,'>90',55,36,41,parent,PR
120,'>90',56,36,41,parent,PR
120,'>90',57,36,41,parent,PR
120,'>90',58,36,41,parent,PR
120,'>90',59,36,41,parent,PR
120,'>90',60,36,41,parent,PR
120,'>90',61,36,41,parent,PR
120,'>90',62,36,41,parent,PR
120,'>90',63,36,41,parent,PR
120,'>90',64,36,41,parent,PR
120,'>90',65,36,41,parent,PR
120,'>90',66,36,41,parent,PR
120,'>90',67,36,41,parent,PR
120,'>90',68,36,41,parent,PR
120,'>90',69,36,41,parent,PR
120,'>90',70,36,41,parent,PR
120,'>90',71,36,41,parent,PR
120,'>90',72,36,41,parent,PR
120,'>90',73,36,41,parent,PR
51,0.1,4,42,47,parent,PR
52,0.1,5,42,47,parent,PR
54,0.1,6,42,47,parent,PR
55,0.1,7,42,47,parent,PR
56,0.2,8,42,47,parent,PR
57,0.2,9,42,47,parent,PR
59,0.3,10,42,47,parent,PR
60,0.4,11,42,47,parent,PR
61,0.5,12,42,47,parent,PR
63,1,13,42,47,parent,PR
64,1,14,42,47,parent,PR
65,1,15,42,47,parent,PR
67,1,16,42,47,parent,PR
68,2,17,42,47,parent,PR
69,2,18,42,47,parent,PR
71,3,19,42,47,parent,PR
72,3,20,42,47,parent,PR
73,4,21,42,47,parent,PR
75,5,22,42,47,parent,PR
76,5,23,42,47,parent,PR
77,6,24,42,47,parent,PR
78,7,25,42,47,parent,PR
80,9,26,42,47,parent,PR
81,10,27,42,47,parent,PR
82,12,28,42,47,parent,PR
84,14,29,42,47,parent,PR
85,16,30,42,47,parent,PR
86,18,31,42,47,parent,PR
88,21,32,42,47,parent,PR
89,23,33,42,47,parent,PR
90,25,34,42,47,parent,PR
92,30,35,42,47,parent,PR
93,32,36,42,47,parent,PR
94,34,37,42,47,parent,PR
96,39,38,42,47,parent,PR
97,42,39,42,47,parent,PR
98,45,40,42,47,parent,PR
99,47,41,42,47,parent,PR
101,53,42,42,47,parent,PR
103,58,43,42,47,parent,PR
104,61,44,42,47,parent,PR
106,66,45,42,47,parent,PR
107,68,46,42,47,parent,PR
109,73,47,42,47,parent,PR
110,75,48,42,47,parent,PR
112,79,49,42,47,parent,PR
113,81,50,42,47,parent,PR
115,84,51,42,47,parent,PR
117,87,52,42,47,parent,PR
118,88,53,42,47,parent,PR
120,'>90',54,42,47,parent,PR
120,'>90',55,42,47,parent,PR
120,'>90',56,42,47,parent,PR
120,'>90',57,42,47,parent,PR
120,'>90',58,42,47,parent,PR
120,'>90',59,42,47,parent,PR
120,'>90',60,42,47,parent,PR
120,'>90',61,42,47,parent,PR
120,'>90',62,42,47,parent,PR
120,'>90',63,42,47,parent,PR
120,'>90',64,42,47,parent,PR
120,'>90',65,42,47,parent,PR
120,'>90',66,42,47,parent,PR
120,'>90',67,42,47,parent,PR
120,'>90',68,42,47,parent,PR
120,'>90',69,42,47,parent,PR
51,0.1,4,48,53,parent,PR
52,0.1,5,48,53,parent,PR
54,0.1,6,48,53,parent,PR
55,0.1,7,48,53,parent,PR
56,0.2,8,48,53,parent,PR
57,0.2,9,48,53,parent,PR
59,0.3,10,48,53,parent,PR
60,0.4,11,48,53,parent,PR
61,0.5,12,48,53,parent,PR
63,1,13,48,53,parent,PR
64,1,14,48,53,parent,PR
65,1,15,48,53,parent,PR
67,1,16,48,53,parent,PR
68,2,17,48,53,parent,PR
69,2,18,48,53,parent,PR
71,3,19,48,53,parent,PR
72,3,20,48,53,parent,PR
73,4,21,48,53,parent,PR
75,5,22,48,53,parent,PR
76,5,23,48,53,parent,PR
77,6,24,48,53,parent,PR
79,8,25,48,53,parent,PR
80,9,26,48,53,parent,PR
81,10,27,48,53,parent,PR
83,13,28,48,53,parent,PR
84,14,29,48,53,parent,PR
85,16,30,48,53,parent,PR
87,19,31,48,53,parent,PR
88,21,32,48,53,parent,PR
89,23,33,48,53,parent,PR
91,27,34,48,53,parent,PR
92,30,35,48,53,parent,PR
93,32,36,48,53,parent,PR
94,34,37,48,53,parent,PR
96,39,38,48,53,parent,PR
97,42,39,48,53,parent,PR
98,45,40,48,53,parent,PR
100,50,41,48,53,parent,PR
101,53,42,48,53,parent,PR
103,58,43,48,53,parent,PR
105,63,44,48,53,parent,PR
106,66,45,48,53,parent,PR
108,70,46,48,53,parent,PR
109,73,47,48,53,parent,PR
111,77,48,48,53,parent,PR
113,81,49,48,53,parent,PR
114,82,50,48,53,parent,PR
116,86,51,48,53,parent,PR
118,88,52,48,53,parent,PR
119,90,53,48,53,parent,PR
120,'>90',54,48,53,parent,PR
120,'>90',55,48,53,parent,PR
120,'>90',56,48,53,parent,PR
120,'>90',57,48,53,parent,PR
120,'>90',58,48,53,parent,PR
120,'>90',59,48,53,parent,PR
120,'>90',60,48,53,parent,PR
120,'>90',61,48,53,parent,PR
120,'>90',62,48,53,parent,PR
120,'>90',63,48,53,parent,PR
51,0.1,4,54,59,parent,PR
52,0.1,5,54,59,parent,PR
54,0.1,6,54,59,parent,PR
55,0.1,7,54,59,parent,PR
56,0.2,8,54,59,parent,PR
58,0.3,9,54,59,parent,PR
59,0.3,10,54,59,parent,PR
60,0.4,11,54,59,parent,PR
62,1,12,54,59,parent,PR
63,1,13,54,59,parent,PR
64,1,14,54,59,parent,PR
66,1,15,54,59,parent,PR
67,1,16,54,59,parent,PR
68,2,17,54,59,parent,PR
70,2,18,54,59,parent,PR
71,3,19,54,59,parent,PR
72,3,20,54,59,parent,PR
74,4,21,54,59,parent,PR
75,5,22,54,59,parent,PR
76,5,23,54,59,parent,PR
78,7,24,54,59,parent,PR
79,8,25,54,59,parent,PR
80,9,26,54,59,parent,PR
82,12,27,54,59,parent,PR
83,13,28,54,59,parent,PR
84,14,29,54,59,parent,PR
86,18,30,54,59,parent,PR
87,19,31,54,59,parent,PR
88,21,32,54,59,parent,PR
90,25,33,54,59,parent,PR
91,27,34,54,59,parent,PR
92,30,35,54,59,parent,PR
94,34,36,54,59,parent,PR
95,37,37,54,59,parent,PR
96,39,38,54,59,parent,PR
98,45,39,54,59,parent,PR
99,47,40,54,59,parent,PR
100,50,41,54,59,parent,PR
102,55,42,54,59,parent,PR
104,61,43,54,59,parent,PR
106,66,44,54,59,parent,PR
107,68,45,54,59,parent,PR
109,73,46,54,59,parent,PR
111,77,47,54,59,parent,PR
112,79,48,54,59,parent,PR
114,82,49,54,59,parent,PR
116,86,50,54,59,parent,PR
117,87,51,54,59,parent,PR
119,90,52,54,59,parent,PR
120,'>90',53,54,59,parent,PR
120,'>90',54,54,59,parent,PR
120,'>90',55,54,59,parent,PR
120,'>90',56,54,59,parent,PR
120,'>90',57,54,59,parent,PR
120,'>90',58,54,59,parent,PR
120,'>90',59,54,59,parent,PR
120,'>90',60,54,59,parent,PR
120,'>90',61,54,59,parent,PR
52,0.1,4,60,71,parent,PR
53,0.1,5,60,71,parent,PR
54,0.1,6,60,71,parent,PR
56,0.2,7,60,71,parent,PR
57,0.2,8,60,71,parent,PR
58,0.3,9,60,71,parent,PR
60,0.4,10,60,71,parent,PR
61,0.5,11,60,71,parent,PR
62,1,12,60,71,parent,PR
64,1,13,60,71,parent,PR
65,1,14,60,71,parent,PR
67,1,15,60,71,parent,PR
68,2,16,60,71,parent,PR
69,2,17,60,71,parent,PR
71,3,18,60,71,parent,PR
72,3,19,60,71,parent,PR
73,4,20,60,71,parent,PR
75,5,21,60,71,parent,PR
76,5,22,60,71,parent,PR
77,6,23,60,71,parent,PR
79,8,24,60,71,parent,PR
80,9,25,60,71,parent,PR
81,10,26,60,71,parent,PR
83,13,27,60,71,parent,PR
84,14,28,60,71,parent,PR
85,16,29,60,71,parent,PR
87,19,30,60,71,parent,PR
88,21,31,60,71,parent,PR
89,23,32,60,71,parent,PR
91,27,33,60,71,parent,PR
92,30,34,60,71,parent,PR
93,32,35,60,71,parent,PR
95,37,36,60,71,parent,PR
96,39,37,60,71,parent,PR
97,42,38,60,71,parent,PR
99,47,39,60,71,parent,PR
100,50,40,60,71,parent,PR
102,55,41,60,71,parent,PR
104,61,42,60,71,parent,PR
105,63,43,60,71,parent,PR
107,68,44,60,71,parent,PR
109,73,45,60,71,parent,PR
111,77,46,60,71,parent,PR
112,79,47,60,71,parent,PR
114,82,48,60,71,parent,PR
116,86,49,60,71,parent,PR
118,88,50,60,71,parent,PR
119,90,51,60,71,parent,PR
120,'>90',52,60,71,parent,PR
120,'>90',53,60,71,parent,PR
120,'>90',54,60,71,parent,PR
120,'>90',55,60,71,parent,PR
120,'>90',56,60,71,parent,PR
120,'>90',57,60,71,parent,PR
120,'>90',58,60,71,parent,PR
120,'>90',59,60,71,parent,PR
